ContractID,RenewalDate,NewRateVersionID,WellnessDiscountPct,FinalPremium
37704,2025-03-22,5,0.00,821.84
37704,2026-03-22,6,0.00,821.84
27003,2024-04-28,4,0.00,768.14
27003,2025-04-28,5,0.00,768.14
27003,2026-04-28,6,0.00,768.14
32991,2026-02-23,6,0.00,1263.77
13430,2023-01-04,3,0.00,1140.68
13430,2024-01-04,4,0.00,1140.68
13430,2025-01-04,5,0.00,1140.68
13430,2026-01-04,6,0.00,1140.68
52122,2023-02-08,3,0.00,709.51
52122,2024-02-08,4,0.00,709.51
52122,2025-02-08,5,0.00,709.51
52122,2026-02-08,6,12.11,623.59
52895,2025-05-17,5,0.00,1082.99
52895,2026-05-17,6,3.89,1040.86
39753,2023-01-07,3,0.00,1887.58
39753,2024-01-07,4,0.00,1887.58
39753,2025-01-07,5,0.00,1887.58
39753,2026-01-07,6,0.00,1887.58
10005,2023-08-01,3,0.00,834.57
10005,2024-08-01,4,0.00,834.57
10005,2025-08-01,5,0.00,834.57
23553,2022-03-14,2,0.00,877.88
23553,2023-03-14,3,0.00,877.88
23553,2024-03-14,4,0.00,877.88
23553,2025-03-14,5,0.00,877.88
23553,2026-03-14,6,0.00,877.88
59632,2022-03-09,2,0.00,1259.30
59632,2023-03-09,3,0.00,1259.30
59632,2024-03-09,4,0.00,1259.30
59632,2025-03-09,5,0.00,1259.30
59632,2026-03-09,6,15.00,1070.41
40667,2025-03-26,5,0.00,808.15
40667,2026-03-26,6,0.00,808.15
43304,2024-12-17,4,0.00,1670.36
43304,2025-12-17,5,0.00,1670.36
33686,2022-07-28,2,0.00,599.15
33686,2023-07-28,3,0.00,599.15
33686,2024-07-28,4,0.00,599.15
33686,2025-07-28,5,0.00,599.15
1013,2025-04-15,5,0.00,849.40
1013,2026-04-15,6,0.00,849.40
49488,2025-08-24,5,0.00,1589.24
39337,2025-10-24,5,0.00,547.66
56768,2025-03-26,5,0.00,1113.01
56768,2026-03-26,6,0.00,1113.01
29265,2024-03-08,4,0.00,937.92
29265,2025-03-08,5,0.00,937.92
29265,2026-03-08,6,0.00,937.92
6930,2023-01-17,3,0.00,2174.86
6930,2024-01-17,4,0.00,2174.86
6930,2025-01-17,5,0.00,2174.86
6930,2026-01-17,6,6.97,2023.27
8896,2023-11-08,3,0.00,3016.25
8896,2024-11-08,4,0.00,3016.25
8896,2025-11-08,5,0.00,3016.25
753,2023-03-03,3,0.00,499.29
753,2024-03-03,4,0.00,499.29
753,2025-03-03,5,0.00,499.29
753,2026-03-03,6,0.00,499.29
8635,2026-06-13,6,0.00,1181.30
27863,2024-08-19,4,0.00,2444.48
27863,2025-08-19,5,0.00,2444.48
21551,2024-09-14,4,0.00,640.37
21551,2025-09-14,5,0.00,640.37
34637,2024-08-02,4,0.00,1583.82
34637,2025-08-02,5,0.00,1583.82
15653,2024-05-20,4,0.00,797.36
15653,2025-05-20,5,0.00,797.36
15653,2026-05-20,6,0.00,797.36
56456,2025-07-04,5,0.00,1564.04
27846,2022-05-20,2,0.00,764.18
27846,2023-05-20,3,0.00,764.18
27846,2024-05-20,4,0.00,764.18
27846,2025-05-20,5,0.00,764.18
27846,2026-05-20,6,0.00,764.18
33436,2022-04-10,2,0.00,769.07
33436,2023-04-10,3,0.00,769.07
33436,2024-04-10,4,0.00,769.07
33436,2025-04-10,5,0.00,769.07
33436,2026-04-10,6,12.04,676.47
2334,2025-03-04,5,0.00,810.14
2334,2026-03-04,6,0.00,810.14
56377,2024-07-16,4,0.00,828.17
56377,2025-07-16,5,0.00,828.17
20305,2023-02-28,3,0.00,858.96
20305,2024-02-28,4,0.00,858.96
20305,2025-02-28,5,0.00,858.96
20305,2026-02-28,6,0.00,858.96
56321,2026-01-11,6,0.00,627.95
38501,2025-08-13,5,0.00,968.59
28185,2023-07-22,3,0.00,877.07
28185,2024-07-22,4,0.00,877.07
28185,2025-07-22,5,0.00,877.07
44895,2022-12-30,2,0.00,1119.96
44895,2023-12-30,3,0.00,1119.96
44895,2024-12-30,4,0.00,1119.96
44895,2025-12-30,5,11.98,985.79
52481,2023-10-27,3,0.00,684.50
52481,2024-10-27,4,3.81,658.42
52481,2025-10-27,5,3.81,658.42
7261,2025-11-19,5,15.00,491.99
16746,2023-11-11,3,0.00,789.61
16746,2024-11-11,4,14.43,675.67
16746,2025-11-11,5,12.90,687.75
41379,2023-07-09,3,0.00,1916.58
41379,2024-07-09,4,0.00,1916.58
41379,2025-07-09,5,9.66,1731.44
50280,2022-07-23,2,0.00,733.97
50280,2023-07-23,3,0.00,733.97
50280,2024-07-23,4,0.00,733.97
50280,2025-07-23,5,0.00,733.97
38466,2022-10-23,2,0.00,646.36
38466,2023-10-23,3,0.00,646.36
38466,2024-10-23,4,0.00,646.36
38466,2025-10-23,5,10.27,579.98
23059,2026-05-06,6,0.00,2518.94
3875,2025-04-05,5,0.00,887.36
3875,2026-04-05,6,10.39,795.16
24380,2026-05-13,6,0.00,1753.31
1053,2022-04-23,2,0.00,788.67
1053,2023-04-23,3,0.00,788.67
1053,2024-04-23,4,0.00,788.67
1053,2025-04-23,5,0.00,788.67
1053,2026-04-23,6,0.00,788.67
26175,2025-06-11,5,15.00,1018.25
26175,2026-06-11,6,11.94,1054.90
16181,2022-08-29,2,0.00,1184.71
16181,2023-08-29,3,0.00,1184.71
16181,2024-08-29,4,0.00,1184.71
16181,2025-08-29,5,0.00,1184.71
29939,2023-02-19,3,0.00,1286.92
29939,2024-02-19,4,0.00,1286.92
29939,2025-02-19,5,0.00,1286.92
29939,2026-02-19,6,0.00,1286.92
12793,2024-08-13,4,0.00,604.72
12793,2025-08-13,5,0.00,604.72
31908,2023-08-14,3,0.00,789.55
31908,2024-08-14,4,0.00,789.55
31908,2025-08-14,5,0.00,789.55
1854,2025-05-03,5,0.00,1827.74
1854,2026-05-03,6,6.33,1712.04
35369,2022-11-16,2,0.00,976.67
35369,2023-11-16,3,0.00,976.67
35369,2024-11-16,4,0.00,976.67
35369,2025-11-16,5,0.00,976.67
49996,2025-04-22,5,0.00,889.42
49996,2026-04-22,6,0.00,889.42
29351,2023-03-10,3,0.00,660.36
29351,2024-03-10,4,0.00,660.36
29351,2025-03-10,5,0.00,660.36
29351,2026-03-10,6,0.00,660.36
22322,2023-01-15,3,0.00,646.30
22322,2024-01-15,4,0.00,646.30
22322,2025-01-15,5,0.00,646.30
22322,2026-01-15,6,0.00,646.30
24382,2025-09-08,5,0.00,936.21
5083,2025-08-31,5,0.00,2051.26
24919,2022-01-22,2,0.00,1334.32
24919,2023-01-22,3,0.00,1334.32
24919,2024-01-22,4,0.00,1334.32
24919,2025-01-22,5,0.00,1334.32
24919,2026-01-22,6,2.18,1305.23
5792,2026-05-01,6,0.00,2278.95
59742,2023-06-02,3,0.00,919.41
59742,2024-06-02,4,0.00,919.41
59742,2025-06-02,5,0.00,919.41
59742,2026-06-02,6,0.00,919.41
30184,2022-08-18,2,0.00,1704.76
30184,2023-08-18,3,0.00,1704.76
30184,2024-08-18,4,0.00,1704.76
30184,2025-08-18,5,0.00,1704.76
15225,2024-09-29,4,0.00,1915.26
15225,2025-09-29,5,0.00,1915.26
10849,2025-12-03,5,0.00,2147.83
54972,2026-05-05,6,0.00,1977.83
31258,2025-09-28,5,0.00,2282.25
51348,2025-01-02,5,0.00,494.54
51348,2026-01-02,6,0.00,494.54
7611,2025-04-20,5,0.00,547.39
7611,2026-04-20,6,0.00,547.39
49022,2025-11-02,5,0.00,1817.33
58781,2025-01-27,5,0.00,1423.32
58781,2026-01-27,6,0.00,1423.32
50671,2022-12-29,2,0.00,977.88
50671,2023-12-29,3,0.00,977.88
50671,2024-12-29,4,0.00,977.88
50671,2025-12-29,5,0.00,977.88
39601,2022-12-18,2,0.00,622.90
39601,2023-12-18,3,0.00,622.90
39601,2024-12-18,4,0.00,622.90
39601,2025-12-18,5,0.00,622.90
6268,2024-12-25,4,0.00,2477.50
6268,2025-12-25,5,0.00,2477.50
41106,2025-11-03,5,0.00,1101.95
59368,2023-09-14,3,0.00,2122.39
59368,2024-09-14,4,0.00,2122.39
59368,2025-09-14,5,0.00,2122.39
46536,2025-07-11,5,0.00,708.92
29000,2024-09-03,4,0.00,2905.82
29000,2025-09-03,5,4.13,2785.81
18849,2022-08-02,2,0.00,995.74
18849,2023-08-02,3,0.00,995.74
18849,2024-08-02,4,0.00,995.74
18849,2025-08-02,5,9.94,896.76
41109,2025-02-09,5,0.00,841.96
41109,2026-02-09,6,0.00,841.96
27431,2025-07-23,5,0.00,1995.16
40092,2023-01-03,3,0.00,1742.63
40092,2024-01-03,4,0.00,1742.63
40092,2025-01-03,5,0.00,1742.63
40092,2026-01-03,6,9.13,1583.53
36608,2024-07-06,4,0.00,1311.41
36608,2025-07-06,5,0.00,1311.41
52213,2022-12-02,2,0.00,2020.61
52213,2023-12-02,3,0.00,2020.61
52213,2024-12-02,4,0.00,2020.61
52213,2025-12-02,5,0.00,2020.61
7816,2023-05-02,3,0.00,1612.02
7816,2024-05-02,4,0.00,1612.02
7816,2025-05-02,5,0.00,1612.02
7816,2026-05-02,6,0.00,1612.02
42855,2025-06-12,5,0.00,992.32
42855,2026-06-12,6,0.00,992.32
4392,2025-09-25,5,0.00,583.34
6338,2024-11-04,4,0.00,834.04
6338,2025-11-04,5,0.00,834.04
15676,2026-04-16,6,0.00,791.89
19777,2024-04-19,4,0.00,931.82
19777,2025-04-19,5,0.00,931.82
19777,2026-04-19,6,0.00,931.82
51353,2025-10-20,5,0.00,2769.49
7655,2022-06-08,2,0.00,1519.60
7655,2023-06-08,3,0.00,1519.60
7655,2024-06-08,4,0.00,1519.60
7655,2025-06-08,5,0.00,1519.60
7655,2026-06-08,6,0.00,1519.60
24726,2026-01-10,6,0.00,938.71
15313,2024-11-20,4,0.00,1735.68
15313,2025-11-20,5,0.00,1735.68
26141,2022-03-12,2,0.00,543.88
26141,2023-03-12,3,0.00,543.88
26141,2024-03-12,4,0.00,543.88
26141,2025-03-12,5,0.00,543.88
26141,2026-03-12,6,0.00,543.88
43464,2025-03-01,5,0.00,1448.97
43464,2026-03-01,6,0.00,1448.97
28506,2023-06-18,3,0.00,2104.36
28506,2024-06-18,4,0.00,2104.36
28506,2025-06-18,5,0.00,2104.36
28506,2026-06-18,6,12.72,1836.68
45861,2025-08-01,5,0.00,2818.30
6305,2025-01-30,5,0.00,1440.79
6305,2026-01-30,6,15.00,1224.68
37598,2026-03-11,6,0.00,843.65
50118,2025-03-14,5,0.00,1491.67
50118,2026-03-14,6,0.00,1491.67
54967,2022-07-29,2,0.00,2295.43
54967,2023-07-29,3,0.00,2295.43
54967,2024-07-29,4,0.00,2295.43
54967,2025-07-29,5,0.00,2295.43
25232,2026-03-14,6,0.00,1682.66
43840,2024-11-26,4,0.00,2264.65
43840,2025-11-26,5,0.00,2264.65
45486,2022-08-04,2,0.00,717.68
45486,2023-08-04,3,0.00,717.68
45486,2024-08-04,4,0.00,717.68
45486,2025-08-04,5,0.00,717.68
4920,2024-12-30,4,0.00,1067.54
4920,2025-12-30,5,0.00,1067.54
46748,2023-06-28,3,0.00,1326.20
46748,2024-06-28,4,0.00,1326.20
46748,2025-06-28,5,0.00,1326.20
46748,2026-06-28,6,0.00,1326.20
34420,2025-12-02,5,0.00,1845.03
32731,2025-02-24,5,0.00,1611.38
32731,2026-02-24,6,0.00,1611.38
50641,2025-06-15,5,0.00,1223.18
50641,2026-06-15,6,0.00,1223.18
43529,2024-05-20,4,0.00,1139.70
43529,2025-05-20,5,0.00,1139.70
43529,2026-05-20,6,0.00,1139.70
47437,2023-11-08,3,0.00,520.30
47437,2024-11-08,4,0.00,520.30
47437,2025-11-08,5,0.00,520.30
57543,2024-03-10,4,0.00,1887.18
57543,2025-03-10,5,0.00,1887.18
57543,2026-03-10,6,0.00,1887.18
51695,2025-04-16,5,0.00,2747.67
51695,2026-04-16,6,0.00,2747.67
31905,2026-02-18,6,0.00,1078.33
3234,2023-06-23,3,0.00,540.75
3234,2024-06-23,4,0.00,540.75
3234,2025-06-23,5,0.00,540.75
3234,2026-06-23,6,12.39,473.75
41793,2024-11-13,4,0.00,1897.28
41793,2025-11-13,5,0.00,1897.28
3888,2026-05-29,6,0.00,659.88
38924,2023-12-24,3,0.00,616.30
38924,2024-12-24,4,0.00,616.30
38924,2025-12-24,5,0.00,616.30
54690,2025-02-15,5,0.00,565.60
54690,2026-02-15,6,0.00,565.60
27817,2024-08-01,4,0.00,1338.62
27817,2025-08-01,5,0.00,1338.62
31043,2026-03-14,6,0.00,503.45
30452,2026-02-26,6,0.00,2649.49
55966,2025-09-24,5,0.00,963.49
6063,2022-04-29,2,0.00,635.47
6063,2023-04-29,3,0.00,635.47
6063,2024-04-29,4,0.00,635.47
6063,2025-04-29,5,0.00,635.47
6063,2026-04-29,6,13.97,546.69
55974,2024-05-28,4,0.00,1457.00
55974,2025-05-28,5,0.00,1457.00
55974,2026-05-28,6,0.00,1457.00
48581,2026-01-23,6,0.00,2780.14
40835,2022-06-25,2,0.00,1358.60
40835,2023-06-25,3,0.00,1358.60
40835,2024-06-25,4,0.00,1358.60
40835,2025-06-25,5,0.00,1358.60
40835,2026-06-25,6,0.00,1358.60
25494,2025-10-15,5,0.00,844.48
44698,2025-05-05,5,0.00,1536.07
44698,2026-05-05,6,0.00,1536.07
57954,2024-01-02,4,0.00,1075.89
57954,2025-01-02,5,0.00,1075.89
57954,2026-01-02,6,0.00,1075.89
35084,2024-05-28,4,0.00,991.78
35084,2025-05-28,5,0.00,991.78
35084,2026-05-28,6,0.00,991.78
22427,2023-09-15,3,0.00,899.75
22427,2024-09-15,4,0.00,899.75
22427,2025-09-15,5,0.00,899.75
37674,2024-10-06,4,0.00,559.70
37674,2025-10-06,5,11.97,492.70
46599,2022-05-23,2,0.00,2482.02
46599,2023-05-23,3,0.00,2482.02
46599,2024-05-23,4,0.00,2482.02
46599,2025-05-23,5,0.00,2482.02
46599,2026-05-23,6,10.65,2217.69
11603,2022-09-25,2,0.00,1129.87
11603,2023-09-25,3,0.00,1129.87
11603,2024-09-25,4,0.00,1129.87
11603,2025-09-25,5,0.00,1129.87
502,2024-09-20,4,0.00,1051.28
502,2025-09-20,5,0.00,1051.28
56796,2025-01-14,5,0.00,1928.14
56796,2026-01-14,6,0.00,1928.14
51016,2026-02-20,6,0.00,527.29
42760,2022-06-20,2,0.00,955.46
42760,2023-06-20,3,0.00,955.46
42760,2024-06-20,4,0.00,955.46
42760,2025-06-20,5,12.34,837.56
42760,2026-06-20,6,12.34,837.56
26686,2023-05-06,3,0.00,1951.08
26686,2024-05-06,4,0.00,1951.08
26686,2025-05-06,5,0.00,1951.08
26686,2026-05-06,6,0.00,1951.08
8767,2022-09-17,2,0.00,2550.03
8767,2023-09-17,3,0.00,2550.03
8767,2024-09-17,4,0.00,2550.03
8767,2025-09-17,5,0.00,2550.03
42598,2025-03-13,5,0.00,940.70
42598,2026-03-13,6,4.19,901.29
1686,2025-09-12,5,0.00,847.58
24807,2025-01-17,5,0.00,2544.24
24807,2026-01-17,6,0.00,2544.24
16676,2022-04-18,2,0.00,1393.16
16676,2023-04-18,3,14.90,1185.58
16676,2024-04-18,4,14.90,1185.58
16676,2025-04-18,5,15.00,1184.19
16676,2026-04-18,6,15.00,1184.19
29035,2025-08-13,5,0.00,1349.86
36123,2022-04-29,2,0.00,1139.96
36123,2023-04-29,3,0.00,1139.96
36123,2024-04-29,4,0.00,1139.96
36123,2025-04-29,5,0.00,1139.96
36123,2026-04-29,6,0.00,1139.96
20244,2022-03-19,2,0.00,2635.78
20244,2023-03-19,3,0.00,2635.78
20244,2024-03-19,4,0.00,2635.78
20244,2025-03-19,5,0.00,2635.78
20244,2026-03-19,6,11.71,2327.13
15849,2022-05-22,2,0.00,1672.30
15849,2023-05-22,3,0.00,1672.30
15849,2024-05-22,4,0.00,1672.30
15849,2025-05-22,5,0.00,1672.30
15849,2026-05-22,6,9.48,1513.76
15216,2023-01-15,3,0.00,2032.06
15216,2024-01-15,4,0.00,2032.06
15216,2025-01-15,5,0.00,2032.06
15216,2026-01-15,6,0.00,2032.06
59024,2023-12-18,3,0.00,992.68
59024,2024-12-18,4,0.00,992.68
59024,2025-12-18,5,15.00,843.78
30546,2022-04-01,2,0.00,561.61
30546,2023-04-01,3,0.00,561.61
30546,2024-04-01,4,0.00,561.61
30546,2025-04-01,5,0.00,561.61
30546,2026-04-01,6,0.00,561.61
38910,2022-02-14,2,0.00,511.20
38910,2023-02-14,3,0.00,511.20
38910,2024-02-14,4,0.00,511.20
38910,2025-02-14,5,0.00,511.20
38910,2026-02-14,6,0.00,511.20
52364,2026-06-12,6,0.00,1696.94
27483,2025-07-13,5,0.00,2369.59
14144,2023-04-14,3,0.00,1128.58
14144,2024-04-14,4,0.00,1128.58
14144,2025-04-14,5,0.00,1128.58
14144,2026-04-14,6,0.00,1128.58
50245,2026-01-25,6,0.00,828.00
52405,2025-11-16,5,0.00,508.66
25321,2025-05-29,5,0.00,2938.30
25321,2026-05-29,6,0.00,2938.30
24845,2026-02-07,6,0.00,2161.29
46206,2023-04-06,3,0.00,633.93
46206,2024-04-06,4,0.00,633.93
46206,2025-04-06,5,0.00,633.93
46206,2026-04-06,6,0.00,633.93
5474,2023-04-23,3,0.00,1102.75
5474,2024-04-23,4,0.00,1102.75
5474,2025-04-23,5,0.00,1102.75
5474,2026-04-23,6,0.00,1102.75
5060,2025-10-15,5,0.00,1492.94
7562,2024-07-28,4,0.00,2551.46
7562,2025-07-28,5,0.00,2551.46
25157,2025-01-28,5,0.00,531.43
25157,2026-01-28,6,0.00,531.43
59514,2024-10-22,4,0.00,1444.12
59514,2025-10-22,5,0.00,1444.12
28112,2024-10-24,4,0.00,1066.99
28112,2025-10-24,5,0.00,1066.99
20960,2025-05-17,5,0.00,1208.40
20960,2026-05-17,6,11.20,1073.06
5835,2025-07-07,5,0.00,2114.57
44262,2025-05-15,5,0.00,1678.01
44262,2026-05-15,6,0.00,1678.01
25971,2025-05-24,5,0.00,1115.58
25971,2026-05-24,6,9.13,1013.72
59755,2025-03-02,5,0.00,1961.26
59755,2026-03-02,6,0.00,1961.26
42300,2024-12-07,4,0.00,1798.63
42300,2025-12-07,5,0.00,1798.63
10724,2026-06-06,6,9.25,1970.30
40776,2022-06-15,2,0.00,1369.22
40776,2023-06-15,3,0.00,1369.22
40776,2024-06-15,4,0.00,1369.22
40776,2025-06-15,5,0.00,1369.22
40776,2026-06-15,6,0.00,1369.22
35226,2026-01-26,6,0.00,734.94
24045,2026-05-17,6,0.00,1332.13
28387,2026-04-22,6,0.00,1387.35
10405,2026-01-01,6,0.00,1305.36
56077,2024-10-19,4,0.00,1599.56
56077,2025-10-19,5,0.00,1599.56
29874,2023-11-12,3,0.00,1074.66
29874,2024-11-12,4,0.00,1074.66
29874,2025-11-12,5,7.54,993.63
9248,2026-02-20,6,0.00,786.45
4341,2022-02-25,2,0.00,684.73
4341,2023-02-25,3,0.00,684.73
4341,2024-02-25,4,0.00,684.73
4341,2025-02-25,5,0.00,684.73
4341,2026-02-25,6,0.00,684.73
35617,2026-06-25,6,0.00,1558.33
4570,2022-03-17,2,0.00,493.95
4570,2023-03-17,3,0.00,493.95
4570,2024-03-17,4,0.00,493.95
4570,2025-03-17,5,0.00,493.95
4570,2026-03-17,6,0.00,493.95
31479,2025-02-24,5,0.00,1301.92
31479,2026-02-24,6,0.00,1301.92
55439,2025-11-23,5,0.00,1362.24
24757,2025-04-08,5,0.00,2480.38
24757,2026-04-08,6,0.00,2480.38
5323,2023-12-19,3,0.00,952.62
5323,2024-12-19,4,0.00,952.62
5323,2025-12-19,5,15.00,809.73
10715,2024-02-09,4,0.00,841.13
10715,2025-02-09,5,0.00,841.13
10715,2026-02-09,6,0.00,841.13
17832,2025-10-10,5,15.00,555.77
13686,2024-12-16,4,0.00,886.16
13686,2025-12-16,5,0.00,886.16
31179,2024-02-11,4,0.00,1295.86
31179,2025-02-11,5,0.00,1295.86
31179,2026-02-11,6,0.00,1295.86
47500,2024-11-30,4,0.00,1175.03
47500,2025-11-30,5,0.00,1175.03
1623,2024-08-11,4,0.00,879.67
1623,2025-08-11,5,0.00,879.67
59711,2024-06-19,4,0.00,945.89
59711,2025-06-19,5,0.00,945.89
59711,2026-06-19,6,0.00,945.89
31167,2024-01-07,4,0.00,1414.59
31167,2025-01-07,5,0.00,1414.59
31167,2026-01-07,6,0.00,1414.59
13806,2025-06-23,5,0.00,1047.39
13806,2026-06-23,6,0.00,1047.39
7673,2025-11-07,5,0.00,921.48
37252,2025-09-27,5,0.00,2506.15
19337,2024-03-21,4,0.00,762.47
19337,2025-03-21,5,0.00,762.47
19337,2026-03-21,6,7.85,702.62
15152,2024-07-28,4,0.00,1814.94
15152,2025-07-28,5,13.78,1564.84
49951,2024-03-18,4,0.00,1176.38
49951,2025-03-18,5,0.00,1176.38
49951,2026-03-18,6,0.00,1176.38
25620,2024-11-09,4,0.00,1531.35
25620,2025-11-09,5,12.13,1345.60
335,2023-05-20,3,0.00,997.63
335,2024-05-20,4,0.00,997.63
335,2025-05-20,5,0.00,997.63
335,2026-05-20,6,15.00,847.99
30745,2023-03-23,3,0.00,2099.42
30745,2024-03-23,4,0.00,2099.42
30745,2025-03-23,5,0.00,2099.42
30745,2026-03-23,6,0.00,2099.42
16723,2022-08-06,2,0.00,949.63
16723,2023-08-06,3,0.00,949.63
16723,2024-08-06,4,0.00,949.63
16723,2025-08-06,5,0.00,949.63
48166,2026-02-18,6,0.00,1169.74
779,2022-02-05,2,0.00,2501.67
779,2023-02-05,3,0.00,2501.67
779,2024-02-05,4,0.00,2501.67
779,2025-02-05,5,0.00,2501.67
779,2026-02-05,6,6.63,2335.81
11706,2025-11-26,5,0.00,619.89
36551,2023-05-03,3,0.00,845.82
36551,2024-05-03,4,0.00,845.82
36551,2025-05-03,5,0.00,845.82
36551,2026-05-03,6,0.00,845.82
19421,2022-12-31,2,0.00,993.77
19421,2023-12-31,3,0.00,993.77
19421,2024-12-31,4,0.00,993.77
19421,2025-12-31,5,0.00,993.77
39331,2023-01-06,3,0.00,1051.08
39331,2024-01-06,4,0.00,1051.08
39331,2025-01-06,5,0.00,1051.08
39331,2026-01-06,6,0.00,1051.08
49345,2022-03-15,2,0.00,2017.78
49345,2023-03-15,3,0.00,2017.78
49345,2024-03-15,4,0.00,2017.78
49345,2025-03-15,5,0.00,2017.78
49345,2026-03-15,6,0.00,2017.78
15158,2026-03-10,6,0.00,1715.04
41808,2025-03-09,5,0.00,1415.44
41808,2026-03-09,6,13.82,1219.83
7333,2022-11-13,2,0.00,1050.44
7333,2023-11-13,3,0.00,1050.44
7333,2024-11-13,4,0.00,1050.44
7333,2025-11-13,5,11.13,933.53
20959,2026-02-22,6,0.00,1323.78
51833,2025-08-07,5,0.00,827.98
26426,2022-11-18,2,0.00,2962.11
26426,2023-11-18,3,0.00,2962.11
26426,2024-11-18,4,0.00,2962.11
26426,2025-11-18,5,0.00,2962.11
29178,2025-05-12,5,0.00,1019.77
29178,2026-05-12,6,8.40,934.11
33073,2025-07-28,5,0.00,568.31
38635,2024-10-18,4,0.00,1257.76
38635,2025-10-18,5,0.00,1257.76
13008,2025-11-29,5,0.00,815.97
13427,2022-06-02,2,0.00,2480.99
13427,2023-06-02,3,0.00,2480.99
13427,2024-06-02,4,0.00,2480.99
13427,2025-06-02,5,0.00,2480.99
13427,2026-06-02,6,0.00,2480.99
52028,2024-07-08,4,0.00,1029.23
52028,2025-07-08,5,0.00,1029.23
3677,2025-05-14,5,0.00,591.19
3677,2026-05-14,6,0.00,591.19
50286,2022-11-18,2,0.00,1369.11
50286,2023-11-18,3,0.00,1369.11
50286,2024-11-18,4,0.00,1369.11
50286,2025-11-18,5,0.00,1369.11
26871,2026-01-02,6,0.00,1645.09
47524,2025-12-12,5,14.58,2082.72
40130,2025-11-08,5,0.00,658.02
37762,2025-04-14,5,0.00,1320.67
37762,2026-04-14,6,0.00,1320.67
1932,2024-05-21,4,0.00,709.47
1932,2025-05-21,5,0.00,709.47
1932,2026-05-21,6,0.00,709.47
50449,2026-03-24,6,0.00,797.27
48384,2023-02-13,3,0.00,1123.64
48384,2024-02-13,4,0.00,1123.64
48384,2025-02-13,5,0.00,1123.64
48384,2026-02-13,6,10.05,1010.71
57890,2025-11-28,5,0.00,654.30
14901,2023-10-27,3,0.00,934.18
14901,2024-10-27,4,0.00,934.18
14901,2025-10-27,5,7.20,866.92
33063,2026-02-12,6,0.00,1008.84
13357,2024-01-30,4,0.00,769.07
13357,2025-01-30,5,0.00,769.07
13357,2026-01-30,6,0.00,769.07
43057,2024-02-19,4,0.00,1105.04
43057,2025-02-19,5,0.00,1105.04
43057,2026-02-19,6,10.00,994.54
7369,2025-03-26,5,0.00,2032.80
7369,2026-03-26,6,0.00,2032.80
16537,2023-09-20,3,0.00,1389.84
16537,2024-09-20,4,0.00,1389.84
16537,2025-09-20,5,0.00,1389.84
240,2022-04-05,2,0.00,1599.93
240,2023-04-05,3,0.00,1599.93
240,2024-04-05,4,0.00,1599.93
240,2025-04-05,5,0.00,1599.93
240,2026-04-05,6,0.00,1599.93
25467,2022-04-16,2,0.00,928.48
25467,2023-04-16,3,0.00,928.48
25467,2024-04-16,4,0.00,928.48
25467,2025-04-16,5,0.00,928.48
25467,2026-04-16,6,14.69,792.09
25333,2025-08-17,5,0.00,734.04
44875,2023-02-09,3,0.00,979.48
44875,2024-02-09,4,0.00,979.48
44875,2025-02-09,5,0.00,979.48
44875,2026-02-09,6,8.99,891.42
49722,2025-11-03,5,0.00,564.86
52572,2025-11-24,5,0.00,2142.51
35441,2025-05-09,5,0.00,990.55
35441,2026-05-09,6,7.01,921.11
3527,2025-01-13,5,0.00,701.01
3527,2026-01-13,6,0.00,701.01
28979,2025-10-30,5,0.00,2316.43
59480,2022-06-03,2,0.00,1724.33
59480,2023-06-03,3,0.00,1724.33
59480,2024-06-03,4,0.00,1724.33
59480,2025-06-03,5,0.00,1724.33
59480,2026-06-03,6,0.00,1724.33
37088,2023-03-04,3,0.00,2625.82
37088,2024-03-04,4,0.00,2625.82
37088,2025-03-04,5,0.00,2625.82
37088,2026-03-04,6,0.00,2625.82
33321,2023-09-26,3,0.00,1103.06
33321,2024-09-26,4,0.00,1103.06
33321,2025-09-26,5,0.00,1103.06
35583,2024-03-21,4,0.00,892.33
35583,2025-03-21,5,0.00,892.33
35583,2026-03-21,6,0.00,892.33
20529,2023-03-25,3,0.00,1182.09
20529,2024-03-25,4,0.00,1182.09
20529,2025-03-25,5,0.00,1182.09
20529,2026-03-25,6,0.00,1182.09
21502,2023-06-22,3,0.00,807.33
21502,2024-06-22,4,0.00,807.33
21502,2025-06-22,5,0.00,807.33
21502,2026-06-22,6,0.00,807.33
12953,2025-07-28,5,0.00,2398.31
48492,2023-12-16,3,0.00,1249.90
48492,2024-12-16,4,0.00,1249.90
48492,2025-12-16,5,0.00,1249.90
24650,2023-09-25,3,0.00,2181.69
24650,2024-09-25,4,0.00,2181.69
24650,2025-09-25,5,0.00,2181.69
52246,2025-02-03,5,0.00,942.64
52246,2026-02-03,6,0.00,942.64
55785,2023-05-29,3,0.00,2070.28
55785,2024-05-29,4,10.89,1844.82
55785,2025-05-29,5,10.89,1844.82
55785,2026-05-29,6,10.89,1844.82
18854,2026-06-18,6,0.00,1096.51
10616,2025-03-25,5,0.00,2594.28
10616,2026-03-25,6,0.00,2594.28
18933,2025-01-20,5,0.00,796.28
18933,2026-01-20,6,0.00,796.28
2567,2022-03-11,2,0.00,1238.58
2567,2023-03-11,3,0.00,1238.58
2567,2024-03-11,4,0.00,1238.58
2567,2025-03-11,5,0.00,1238.58
2567,2026-03-11,6,0.00,1238.58
9857,2025-03-29,5,0.00,1911.00
